Partida;Capítulo;Programa;Subtítulo;Item;Asignación;Denominación;Monto Pesos;Monto Dólar
09;05;02;08;;;OTROS INGRESOS CORRIENTES;41168;0
09;05;02;08;01;;Recuperaciones y Reembolsos por Licencias Médicas;7373;0
09;05;02;08;99;;Otros;33795;0
09;05;02;09;;;APORTE FISCAL;4616339;0
09;05;02;09;01;;Libre;4616339;0
09;05;02;15;;;SALDO INICIAL DE CAJA;1000;0
09;05;02;21;;;GASTOS EN PERSONAL;1145460;0
09;05;02;22;;;BIENES Y SERVICIOS DE CONSUMO;3329565;0
09;05;02;25;;;INTEGROS AL FISCO;1232;0
09;05;02;25;01;;Impuestos;1232;0
09;05;02;29;;;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;180250;0
09;05;02;29;04;;Mobiliario y Otros;51500;0
09;05;02;29;05;;Máquinas y Equipos;5150;0
09;05;02;29;06;;Equipos Informáticos;103000;0
09;05;02;29;07;;Programas Informáticos;20600;0
09;05;02;34;;;SERVICIO DE LA DEUDA;1000;0
09;05;02;34;07;;Deuda Flotante;1000;0
09;05;02;35;;;SALDO FINAL DE CAJA;1000;0
