Partida;Capítulo;Programa;Subtítulo;Item;Asignación;Denominación;Monto Pesos;Monto Dólar
07;09;01;05;;;TRANSFERENCIAS CORRIENTES;3047049;0
07;09;01;05;02;;Del Gobierno Central;3047049;0
07;09;01;05;02;129;Subsecretaria de Turismo;3047049;0
07;09;01;08;;;OTROS INGRESOS CORRIENTES;233582;0
07;09;01;08;01;;Recuperaciones y Reembolsos por Licencias Médicas;217501;0
07;09;01;08;99;;Otros;16081;0
07;09;01;09;;;APORTE FISCAL;25129709;0
07;09;01;09;01;;Libre;25129709;0
07;09;01;15;;;SALDO INICIAL DE CAJA;10;0
07;09;01;21;;;GASTOS EN PERSONAL;7772356;0
07;09;01;22;;;BIENES Y SERVICIOS DE CONSUMO;2001329;0
07;09;01;24;;;TRANSFERENCIAS CORRIENTES;18219587;0
07;09;01;24;01;;Al Sector Privado;18219587;0
07;09;01;24;01;131;Programa de Promoción Turística;9041601;0
07;09;01;24;01;132;Programa Vacaciones Tercera Edad;5467769;0
07;09;01;24;01;133;Programa Giras de Estudio;2373792;0
07;09;01;24;01;135;Programa Turismo Familiar;1336425;0
07;09;01;29;;;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;417078;0
07;09;01;29;03;;Vehículos;84603;0
07;09;01;29;05;;Máquinas y Equipos;61800;0
07;09;01;29;06;;Equipos Informáticos;103000;0
07;09;01;29;07;;Programas Informáticos;167675;0
