Partida;Capítulo;Programa;Subtítulo;Item;Asignación;Denominación;Monto Pesos;Monto Dólar
21;08;01;08;;;OTROS INGRESOS CORRIENTES;53030;0
21;08;01;08;01;;Recuperaciones y Reembolsos por Licencias Médicas;40733;0
21;08;01;08;99;;Otros;12297;0
21;08;01;09;;;APORTE FISCAL;31338850;0
21;08;01;09;01;;Libre;30924667;0
21;08;01;09;03;;Servicio de la Deuda Externa;414183;0
21;08;01;15;;;SALDO INICIAL DE CAJA;82834;0
21;08;01;21;;;GASTOS EN PERSONAL;4120813;0
21;08;01;22;;;BIENES Y SERVICIOS DE CONSUMO;1096057;0
21;08;01;24;;;TRANSFERENCIAS CORRIENTES;21797278;0
21;08;01;24;01;;Al Sector Privado;1514933;0
21;08;01;24;01;597;Consejo Nacional de Protección a la Ancianidad;1514933;0
21;08;01;24;03;;A Otras Entidades Públicas;20269733;0
21;08;01;24;03;700;Fondo Nacional del Adulto Mayor;4670198;0
21;08;01;24;03;709;Programa de Escuelas de Formación para Dirigentes Mayores;156505;0
21;08;01;24;03;711;Escuela para Funcionarios Públicos;56968;0
21;08;01;24;03;713;Programa Turismo Social para el Adulto Mayor;329887;0
21;08;01;24;03;716;Fondo Servicios de Atención al Adulto Mayor;5794137;0
21;08;01;24;03;717;Programa Buen Trato al Adulto Mayor;180056;0
21;08;01;24;03;720;Programa Envejecimiento Activo;395293;0
21;08;01;24;03;721;Programa Fondo Subsidio ELEAM;6967599;0
21;08;01;24;03;722;Programa de Cuidados Domiciliarios;718221;0
21;08;01;24;03;723;Programa Centros Diurnos del Adulto Mayor;833811;0
21;08;01;24;03;724;Programa Voluntariado País de Mayores;167058;0
21;08;01;24;07;;A Organismos Internacionales;12612;0
21;08;01;24;07;002;Organización Iberoamericana de Seguridad Social;12612;0
21;08;01;29;;;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;144458;0
21;08;01;29;03;;Vehículos;82400;0
21;08;01;29;07;;Programas Informáticos;62058;0
21;08;01;31;;;INICIATIVAS DE INVERSIÓN;3901925;0
21;08;01;31;02;;Proyectos;3901925;0
21;08;01;34;;;SERVICIO DE LA DEUDA;414183;0
21;08;01;34;02;;Amortización Deuda Externa;397416;0
21;08;01;34;04;;Intereses Deuda Externa;16767;0
