Partida;Capítulo;Programa;Subtítulo;Item;Asignación;Denominación;Monto Pesos;Monto Dólar
16;47;01;05;;;TRANSFERENCIAS CORRIENTES;305972201;0
16;47;01;05;02;;Del Gobierno Central;305972201;0
16;47;01;05;02;007;Fondo Nacional de Salud - Atención Primaria;108576575;0
16;47;01;05;02;008;Fondo Nacional de Salud - Prestaciones Valoradas;85336678;0
16;47;01;05;02;009;Fondo Nacional de Salud - Prestaciones Institucionales;111759816;0
16;47;01;05;02;010;Subsecretaría de Salud Pública;299132;0
16;47;01;06;;;RENTAS DE LA PROPIEDAD;173588;0
16;47;01;07;;;INGRESOS DE OPERACIÓN;2371069;0
16;47;01;08;;;OTROS INGRESOS CORRIENTES;4682214;0
16;47;01;08;01;;Recuperaciones y Reembolsos por Licencias Médicas;2944207;0
16;47;01;08;02;;Multas y Sanciones Pecuniarias;15353;0
16;47;01;08;99;;Otros;1722654;0
16;47;01;12;;;RECUPERACIÓN DE PRÉSTAMOS;163204;0
16;47;01;12;10;;Ingresos por Percibir;163204;0
16;47;01;15;;;SALDO INICIAL DE CAJA;31645;0
16;47;01;21;;;GASTOS EN PERSONAL;116097014;0
16;47;01;22;;;BIENES Y SERVICIOS DE CONSUMO;100878327;0
16;47;01;24;;;TRANSFERENCIAS CORRIENTES;96125039;0
16;47;01;24;01;;Al Sector Privado;107702;0
16;47;01;24;01;395;Programa Especial de Salud de los Pueblos Indígenas;94822;0
16;47;01;24;01;461;Centros de Prevención de Alcoholismo y Salud Mental;12880;0
16;47;01;24;03;;A Otras Entidades Públicas;96017337;0
16;47;01;24;03;298;Atención Primaria, Ley N° 19.378;96017337;0
16;47;01;29;;;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;262642;0
16;47;01;29;04;;Mobiliario y Otros;262642;0
16;47;01;35;;;SALDO FINAL DE CAJA;30899;0
