Partida;Capítulo;Programa;Subtítulo;Item;Asignación;Denominación;Monto Pesos;Monto Dólar
06;05;01;08;;;OTROS INGRESOS CORRIENTES;31003;0
06;05;01;08;01;;Recuperaciones y Reembolsos por Licencias Médicas;17718;0
06;05;01;08;99;;Otros;13285;0
06;05;01;09;;;APORTE FISCAL;7890055;0
06;05;01;09;01;;Libre;7890055;0
06;05;01;21;;;GASTOS EN PERSONAL;2649802;0
06;05;01;22;;;BIENES Y SERVICIOS DE CONSUMO;263083;0
06;05;01;24;;;TRANSFERENCIAS CORRIENTES;4911868;0
06;05;01;24;01;;Al Sector Privado;4911868;0
06;05;01;24;01;548;Cooperación Sur-Sur;4911868;0
06;05;01;29;;;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;96305;0
06;05;01;29;06;;Equipos Informáticos;57165;0
06;05;01;29;07;;Programas Informáticos;39140;0
