Partida;Capítulo;Programa;Subtítulo;Item;Asignación;Denominación;Monto Pesos;Monto Dólar
14;01;01;06;;;RENTAS DE LA PROPIEDAD;1970162;0
14;01;01;08;;;OTROS INGRESOS CORRIENTES;292942;0
14;01;01;08;01;;Recuperaciones y Reembolsos por Licencias Médicas;174361;0
14;01;01;08;99;;Otros;118581;0
14;01;01;09;;;APORTE FISCAL;9152125;0
14;01;01;09;01;;Libre;9152125;0
14;01;01;10;;;VENTA DE ACTIVOS NO FINANCIEROS;13184;0
14;01;01;10;03;;Vehículos;13184;0
14;01;01;15;;;SALDO INICIAL DE CAJA;1000;0
14;01;01;21;;;GASTOS EN PERSONAL;8373347;0
14;01;01;22;;;BIENES Y SERVICIOS DE CONSUMO;2545654;0
14;01;01;23;;;PRESTACIONES DE SEGURIDAD SOCIAL;11;0
14;01;01;23;03;;Prestaciones Sociales del Empleador;11;0
14;01;01;25;;;INTEGROS AL FISCO;2382;0
14;01;01;25;01;;Impuestos;2382;0
14;01;01;29;;;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;507019;0
14;01;01;29;03;;Vehículos;67568;0
14;01;01;29;04;;Mobiliario y Otros;42914;0
14;01;01;29;05;;Máquinas y Equipos;16768;0
14;01;01;29;06;;Equipos Informáticos;150079;0
14;01;01;29;07;;Programas Informáticos;229690;0
14;01;01;34;;;SERVICIO DE LA DEUDA;1000;0
14;01;01;34;07;;Deuda Flotante;1000;0
