Partida;Capítulo;Programa;Subtítulo;Item;Asignación;Denominación;Monto Pesos;Monto Dólar
07;01;11;05;;;TRANSFERENCIAS CORRIENTES;5491103;0
07;01;11;05;02;;Del Gobierno Central;5491103;0
07;01;11;05;02;002;Fondo de Innovación para la Competitividad;5491103;0
07;01;11;09;;;APORTE FISCAL;5514098;0
07;01;11;09;01;;Libre;5514098;0
07;01;11;21;;;GASTOS EN PERSONAL;437180;0
07;01;11;22;;;BIENES Y SERVICIOS DE CONSUMO;179352;0
07;01;11;24;;;TRANSFERENCIAS CORRIENTES;10388669;0
07;01;11;24;01;;Al Sector Privado;10388669;0
07;01;11;24;01;322;Programa Iniciativa Científica Millenium;10388669;0
