Partida;Capítulo;Programa;Subtítulo;Item;Asignación;Denominación;Monto Pesos;Monto Dólar
16;02;03;05;;;TRANSFERENCIAS CORRIENTES;1609229339;0
16;02;03;05;02;;Del Gobierno Central;1609229339;0
16;02;03;05;02;001;Fondo Nacional de Salud;1609229339;0
16;02;03;24;;;TRANSFERENCIAS CORRIENTES;1609229339;0
16;02;03;24;01;;Al Sector Privado;219097963;0
16;02;03;24;01;010;Convenios de Provisión de Prestaciones Médicas;215737263;0
16;02;03;24;01;011;Bono Auge;3360700;0
16;02;03;24;02;;Al Gobierno Central;1390131376;0
16;02;03;24;02;001;Servicio de Salud Arica;15308877;0
16;02;03;24;02;002;Servicio de Salud Iquique;20262323;0
16;02;03;24;02;003;Servicio de Salud Antofagasta;36395430;0
16;02;03;24;02;004;Servicio de Salud Atacama;20418857;0
16;02;03;24;02;005;Servicio de Salud Coquimbo;42069267;0
16;02;03;24;02;006;Servicio de Salud Valparaíso - San Antonio;49319588;0
16;02;03;24;02;007;Servicio de Salud Viña del Mar - Quillota;64684690;0
16;02;03;24;02;008;Servicio de Salud Aconcagua;21977665;0
16;02;03;24;02;009;Servicio de Salud Libertador General Bernardo O' Higgins;47677513;0
16;02;03;24;02;010;Servicio de Salud Maule;61696832;0
16;02;03;24;02;011;Servicio de Salud Ñuble;34822466;0
16;02;03;24;02;012;Servicio de Salud Concepción;74149451;0
16;02;03;24;02;013;Servicio de Salud Talcahuano;35901975;0
16;02;03;24;02;014;Servicio de Salud Bío - Bío;28649358;0
16;02;03;24;02;015;Servicio de Salud Arauco;7071281;0
16;02;03;24;02;016;Servicio de Salud Araucanía Norte;13410200;0
16;02;03;24;02;017;Servicio de Salud Araucanía Sur;64430867;0
16;02;03;24;02;018;Servicio de Salud Valdivia;34785917;0
16;02;03;24;02;019;Servicio de Salud Osorno;21200716;0
16;02;03;24;02;020;Servicio de Salud del Reloncaví;29730256;0
16;02;03;24;02;021;Servicio de Salud Aysén del General Carlos Ibáñez del Campo;8079467;0
16;02;03;24;02;022;Servicio de Salud Magallanes;17648487;0
16;02;03;24;02;023;Servicio de Salud Metropolitano Oriente;113244751;0
16;02;03;24;02;024;Servicio de Salud Metropolitano Central;90088817;0
16;02;03;24;02;025;Servicio de Salud Metropolitano Sur;111397173;0
16;02;03;24;02;026;Servicio de Salud Metropolitano Norte;87350448;0
16;02;03;24;02;027;Servicio de Salud Metropolitano Occidente;90682478;0
16;02;03;24;02;028;Servicio de Salud Metropolitano Sur - Oriente;85336678;0
16;02;03;24;02;030;Programa Contingencias Operacionales;31885211;0
16;02;03;24;02;038;Hospital Padre Alberto Hurtado;16330266;0
16;02;03;24;02;039;Centro de Referencia de Salud de Maipú;1154665;0
16;02;03;24;02;041;Centro de Referencia de Salud de Peñalolén Cordillera Oriente;3701074;0
16;02;03;24;02;042;Servicio de Salud Chiloé;9268332;0
