Partida;Capítulo;Programa;Subtítulo;Item;Asignación;Denominación;Monto Pesos;Monto Dólar
07;06;01;05;;;TRANSFERENCIAS CORRIENTES;216421046;0
07;06;01;05;02;;Del Gobierno Central;216421046;0
07;06;01;05;02;002;Subsecretaría de Agricultura (Fomento);4173755;0
07;06;01;05;02;005;Subsecretaría de Agricultura (Seguro Agrícola);6014578;0
07;06;01;05;02;008;Crédito KFW - ERNC;24457933;0
07;06;01;05;02;009;Fondo de Innovación para la Competitividad;55960657;0
07;06;01;05;02;022;Crédito KFW Solar;78211000;0
07;06;01;05;02;023;Subsecretaría de Economía  y Empresas de Menor Tamaño - FIE;11606755;0
07;06;01;05;02;024;Crédito BID - Instituciones Financieras No Bancarias;21000000;0
07;06;01;05;02;026;Subsidio Preinversión KFW - ERNC;592096;0
07;06;01;05;02;027;Aporte No Reembolsable FAT KFW ERNC - EE;642306;0
07;06;01;05;02;028;Subsidio LAIF - KFW Solar;3300000;0
07;06;01;05;02;029;Subsidio BID-FOMIN;105000;0
07;06;01;05;02;030;Subsecretaría de Educación (Prog.12)-Comité de Financiamiento y Derecho Educacional;600000;0
07;06;01;05;02;033;Crédito BID - Programa Indígena;7000000;0
07;06;01;05;02;129;Subsecretaria de Turismo;190550;0
07;06;01;05;02;130;FONASA - Comité Industrias Inteligentes;154500;0
07;06;01;05;02;131;MOP - Comité Industrias Inteligentes;309000;0
07;06;01;05;02;132;Subsecretaría de Energía - Proyectos ERNC;1690916;0
07;06;01;05;02;999;CONADI - Comité Fomento y Desarrollo Indígena;412000;0
07;06;01;06;;;RENTAS DE LA PROPIEDAD;139574615;0
07;06;01;08;;;OTROS INGRESOS CORRIENTES;7496929;0
07;06;01;08;01;;Recuperaciones y Reembolsos por Licencias Médicas;130138;0
07;06;01;08;99;;Otros;7366791;0
07;06;01;09;;;APORTE FISCAL;10100207;0
07;06;01;09;01;;Libre;10100207;0
07;06;01;10;;;VENTA DE ACTIVOS NO FINANCIEROS;360500;0
07;06;01;10;99;;Otros Activos no Financieros;360500;0
07;06;01;11;;;VENTA DE ACTIVOS FINANCIEROS;387762457;0
07;06;01;11;01;;Venta o Rescate de Títulos y Valores;387762457;0
07;06;01;12;;;RECUPERACIÓN DE PRÉSTAMOS;87316014;0
07;06;01;12;04;;De Fomento;87316014;0
07;06;01;13;;;TRANSFERENCIAS PARA GASTOS DE CAPITAL;1467750;0
07;06;01;13;02;;Del Gobierno Central;1467750;0
07;06;01;13;02;023;Subsecretaría de Economía y Empresas de Menor Tamaño - FIE;1467750;0
