Partida;Capítulo;Programa;Subtítulo;Item;Asignación;Denominación;Monto Pesos;Monto Dólar
07;07;02;05;;;TRANSFERENCIAS CORRIENTES;198811;0
07;07;02;05;02;;Del Gobierno Central;198811;0
07;07;02;05;02;020;ODEPA - VIII Censo Agropecuario;198811;0
07;07;02;09;;;APORTE FISCAL;26278016;0
07;07;02;09;01;;Libre;26278016;0
07;07;02;21;;;GASTOS EN PERSONAL;5565011;0
07;07;02;22;;;BIENES Y SERVICIOS DE CONSUMO;20659445;0
07;07;02;24;;;TRANSFERENCIAS CORRIENTES;198811;0
07;07;02;24;03;;A Otras Entidades Públicas;198811;0
07;07;02;24;03;503;VIII Censo Agropecuario;198811;0
07;07;02;29;;;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;53560;0
07;07;02;29;06;;Equipos Informáticos;50470;0
07;07;02;29;07;;Programas Informáticos;3090;0
