Partida;Capítulo;Programa;Subtítulo;Item;Asignación;Denominación;Monto Pesos;Monto Dólar
09;09;01;05;;;TRANSFERENCIAS CORRIENTES;7637121;0
09;09;01;05;02;;Del Gobierno Central;7637121;0
09;09;01;05;02;005;Ley N° 20.595 y Sistema Chile Solidario;7637121;0
09;09;01;08;;;OTROS INGRESOS CORRIENTES;5208735;0
09;09;01;08;01;;Recuperaciones y Reembolsos por Licencias Médicas;197600;0
09;09;01;08;02;;Multas y Sanciones Pecuniarias;2111552;0
09;09;01;08;99;;Otros;2899583;0
09;09;01;09;;;APORTE FISCAL;609571614;0
09;09;01;09;01;;Libre;609571614;0
09;09;01;10;;;VENTA DE ACTIVOS NO FINANCIEROS;10940;0
09;09;01;10;03;;Vehículos;10940;0
09;09;01;12;;;RECUPERACIÓN DE PRÉSTAMOS;64195;0
09;09;01;12;10;;Ingresos por Percibir;64195;0
09;09;01;15;;;SALDO INICIAL DE CAJA;1000;0
09;09;01;21;;;GASTOS EN PERSONAL;14402448;0
09;09;01;22;;;BIENES Y SERVICIOS DE CONSUMO;5313020;0
09;09;01;23;;;PRESTACIONES DE SEGURIDAD SOCIAL;400547;0
09;09;01;23;03;;Prestaciones Sociales del Empleador;400547;0
09;09;01;24;;;TRANSFERENCIAS CORRIENTES;600948520;0
09;09;01;24;01;;Al Sector Privado;600948520;0
09;09;01;24;01;190;Programa de Alimentación JUNJI;90931601;0
09;09;01;24;01;230;Aporte a Instituciones Colaboradoras;427097;0
09;09;01;24;01;231;Programa de Alimentación para Educación Básica;311934415;0
09;09;01;24;01;234;Capacitación a Terceros;272259;0
09;09;01;24;01;239;Control Programas de la JUNAEB;3897584;0
09;09;01;24;01;240;Programa de Alimentación de Vacaciones;3120645;0
09;09;01;24;01;242;Programa de Alimentación para Kinder;30316951;0
09;09;01;24;01;243;Programa de Alimentación Enseñanza Media;123532542;0
09;09;01;24;01;244;Programa de Alimentación para Refuerzo Educativo;301135;0
09;09;01;24;01;246;Programa de Alimentación para Prekinder;26579444;0
09;09;01;24;01;248;Programa de Alimentacion Especial para Estudiantes Adultos;8209473;0
09;09;01;24;01;249;Programa Alimentación para Actividades Extraescolares en liceos;172414;0
09;09;01;24;01;258;Programa de Alimentación Reescolarización plan 12 años escolaridad;200351;0
09;09;01;24;01;290;Bono manipuladoras de alimentos;1052609;0
09;09;01;29;;;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;1412086;0
09;09;01;29;03;;Vehículos;153882;0
09;09;01;29;04;;Mobiliario y Otros;100049;0
09;09;01;29;05;;Máquinas y Equipos;10300;0
09;09;01;29;06;;Equipos Informáticos;363101;0
09;09;01;29;07;;Programas Informáticos;784754;0
09;09;01;31;;;INICIATIVAS DE INVERSIÓN;14984;0
09;09;01;31;02;;Proyectos;14984;0
09;09;01;34;;;SERVICIO DE LA DEUDA;1000;0
09;09;01;34;07;;Deuda Flotante;1000;0
09;09;01;35;;;SALDO FINAL DE CAJA;1000;0
