Partida;Capítulo;Programa;Subtítulo;Item;Asignación;Denominación;Monto Pesos;Monto Dólar
16;52;01;05;;;TRANSFERENCIAS CORRIENTES;7971192;0
16;52;01;05;02;;Del Gobierno Central;7971192;0
16;52;01;05;02;008;Fondo Nacional de Salud - Prestaciones Valoradas;3701074;0
16;52;01;05;02;009;Fondo Nacional de Salud - Prestaciones Institucionales;4270027;0
16;52;01;05;02;010;Subsecretaría de Salud Pública;91;0
16;52;01;06;;;RENTAS DE LA PROPIEDAD;47323;0
16;52;01;07;;;INGRESOS DE OPERACIÓN;963106;0
16;52;01;08;;;OTROS INGRESOS CORRIENTES;107527;0
16;52;01;08;01;;Recuperaciones y Reembolsos por Licencias Médicas;73505;0
16;52;01;08;02;;Multas y Sanciones Pecuniarias;9748;0
16;52;01;08;99;;Otros;24274;0
16;52;01;12;;;RECUPERACIÓN DE PRÉSTAMOS;676700;0
16;52;01;12;10;;Ingresos por Percibir;676700;0
16;52;01;15;;;SALDO INICIAL DE CAJA;474;0
16;52;01;21;;;GASTOS EN PERSONAL;4257090;0
16;52;01;22;;;BIENES Y SERVICIOS DE CONSUMO;5506190;0
16;52;01;29;;;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;2542;0
16;52;01;29;04;;Mobiliario y Otros;2542;0
16;52;01;35;;;SALDO FINAL DE CAJA;500;0
