Partida;Capítulo;Programa;Subtítulo;Item;Asignación;Denominación;Monto Pesos;Monto Dólar
16;37;01;05;;;TRANSFERENCIAS CORRIENTES;123011420;0
16;37;01;05;02;;Del Gobierno Central;123011420;0
16;37;01;05;02;007;Fondo Nacional de Salud - Atención Primaria;41135382;0
16;37;01;05;02;008;Fondo Nacional de Salud - Prestaciones Valoradas;34785917;0
16;37;01;05;02;009;Fondo Nacional de Salud - Prestaciones Institucionales;46920968;0
16;37;01;05;02;010;Subsecretaría de Salud Pública;169153;0
16;37;01;06;;;RENTAS DE LA PROPIEDAD;77216;0
16;37;01;07;;;INGRESOS DE OPERACIÓN;2312219;0
16;37;01;08;;;OTROS INGRESOS CORRIENTES;1288819;0
16;37;01;08;01;;Recuperaciones y Reembolsos por Licencias Médicas;898490;0
16;37;01;08;02;;Multas y Sanciones Pecuniarias;10574;0
16;37;01;08;99;;Otros;379755;0
16;37;01;12;;;RECUPERACIÓN DE PRÉSTAMOS;615514;0
16;37;01;12;10;;Ingresos por Percibir;615514;0
16;37;01;15;;;SALDO INICIAL DE CAJA;14196;0
16;37;01;21;;;GASTOS EN PERSONAL;58888566;0
16;37;01;22;;;BIENES Y SERVICIOS DE CONSUMO;33230406;0
16;37;01;24;;;TRANSFERENCIAS CORRIENTES;34995010;0
16;37;01;24;01;;Al Sector Privado;109174;0
16;37;01;24;01;395;Programa Especial de Salud de los Pueblos Indígenas;104880;0
16;37;01;24;01;461;Centros de Prevención de Alcoholismo y Salud Mental;4294;0
16;37;01;24;03;;A Otras Entidades Públicas;34885836;0
16;37;01;24;03;298;Atención Primaria, Ley N° 19.378;34885836;0
16;37;01;29;;;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;191180;0
16;37;01;29;04;;Mobiliario y Otros;191180;0
16;37;01;35;;;SALDO FINAL DE CAJA;14222;0
