Partida;Capítulo;Programa;Subtítulo;Item;Asignación;Denominación;Monto Pesos;Monto Dólar
07;25;01;08;;;OTROS INGRESOS CORRIENTES;32102;0
07;25;01;08;01;;Recuperaciones y Reembolsos por Licencias Médicas;29395;0
07;25;01;08;99;;Otros;2707;0
07;25;01;09;;;APORTE FISCAL;5296161;0
07;25;01;09;01;;Libre;5296161;0
07;25;01;12;;;RECUPERACIÓN DE PRÉSTAMOS;309;0
07;25;01;12;10;;Ingresos por Percibir;309;0
07;25;01;15;;;SALDO INICIAL DE CAJA;10;0
07;25;01;21;;;GASTOS EN PERSONAL;4031900;0
07;25;01;22;;;BIENES Y SERVICIOS DE CONSUMO;828100;0
07;25;01;24;;;TRANSFERENCIAS CORRIENTES;346057;0
07;25;01;24;01;;Al Sector Privado;344710;0
07;25;01;24;01;283;Para Cumplimiento Artículo 37 del Libro IV del Código de Comercio;9826;0
07;25;01;24;01;284;Plan de Cierre de Quiebras en Regiones;36823;0
07;25;01;24;01;285;Para Cumplimiento Artículo 40, Ley N° 20.720;298061;0
07;25;01;24;07;;A Organismos Internacionales;1347;0
07;25;01;24;07;006;Asociación Internacional de Reguladores por Insolvencia;1347;0
07;25;01;25;;;INTEGROS AL FISCO;10;0
07;25;01;25;01;;Impuestos;10;0
07;25;01;29;;;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;122515;0
07;25;01;29;05;;Máquinas y Equipos;13081;0
07;25;01;29;06;;Equipos Informáticos;50310;0
07;25;01;29;07;;Programas Informáticos;59124;0
