Partida;Capítulo;Programa;Subtítulo;Item;Asignación;Denominación;Monto Pesos;Monto Dólar
19;01;01;07;;;INGRESOS DE OPERACIÓN;216189;0
19;01;01;08;;;OTROS INGRESOS CORRIENTES;129612;0
19;01;01;08;01;;Recuperaciones y Reembolsos por Licencias Médicas;50248;0
19;01;01;08;02;;Multas y Sanciones Pecuniarias;79364;0
19;01;01;09;;;APORTE FISCAL;13645791;0
19;01;01;09;01;;Libre;13645791;0
19;01;01;15;;;SALDO INICIAL DE CAJA;1000;0
19;01;01;21;;;GASTOS EN PERSONAL;11607527;0
19;01;01;22;;;BIENES Y SERVICIOS DE CONSUMO;2140462;0
19;01;01;24;;;TRANSFERENCIAS CORRIENTES;3389;0
19;01;01;24;07;;A Organismos Internacionales;3389;0
19;01;01;24;07;002;Unión Internacional de Transporte Público;3389;0
19;01;01;25;;;INTEGROS AL FISCO;4537;0
19;01;01;25;01;;Impuestos;4537;0
19;01;01;29;;;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;234677;0
19;01;01;29;04;;Mobiliario y Otros;12937;0
19;01;01;29;05;;Máquinas y Equipos;2138;0
19;01;01;29;06;;Equipos Informáticos;24270;0
19;01;01;29;07;;Programas Informáticos;195332;0
19;01;01;34;;;SERVICIO DE LA DEUDA;1000;0
19;01;01;34;07;;Deuda Flotante;1000;0
19;01;01;35;;;SALDO FINAL DE CAJA;1000;0
