Partida;Capítulo;Programa;Subtítulo;Item;Asignación;Denominación;Monto Pesos;Monto Dólar
27;02;01;05;;;TRANSFERENCIAS CORRIENTES;885150;0
27;02;01;05;02;;Del Gobierno Central;885150;0
27;02;01;05;02;002;Servicio Nacional de la Mujer y la Equidad de Género - Programa 03;885150;0
27;02;01;08;;;OTROS INGRESOS CORRIENTES;307888;0
27;02;01;08;01;;Recuperaciones y Reembolsos por Licencias Médicas;298972;0
27;02;01;08;99;;Otros;8916;0
27;02;01;09;;;APORTE FISCAL;22912467;0
27;02;01;09;01;;Libre;22912467;0
27;02;01;10;;;VENTA DE ACTIVOS NO FINANCIEROS;6592;0
27;02;01;10;03;;Vehículos;6592;0
27;02;01;15;;;SALDO INICIAL DE CAJA;1000;0
27;02;01;21;;;GASTOS EN PERSONAL;9592392;0
27;02;01;22;;;BIENES Y SERVICIOS DE CONSUMO;2387982;0
27;02;01;24;;;TRANSFERENCIAS CORRIENTES;12053670;0
27;02;01;24;01;;Al Sector Privado;12053670;0
27;02;01;24;01;001;PRODEMU;8803073;0
27;02;01;24;01;002;Fundación de la Familia;1780165;0
27;02;01;24;01;003;Programa Buen Vivir de la Sexualidad y la Reproducción;830982;0
27;02;01;24;01;004;Programa Mujer, Ciudadanía y Participación;639450;0
27;02;01;29;;;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;78053;0
27;02;01;29;03;;Vehículos;15450;0
27;02;01;29;05;;Máquinas y Equipos;1545;0
27;02;01;29;07;;Programas Informáticos;61058;0
27;02;01;34;;;SERVICIO DE LA DEUDA;1000;0
27;02;01;34;07;;Deuda Flotante;1000;0
