Partida;Capítulo;Programa;Subtítulo;Item;Asignación;Denominación;Monto Pesos;Monto Dólar
08;03;01;07;;;INGRESOS DE OPERACIÓN;841684;0
08;03;01;08;;;OTROS INGRESOS CORRIENTES;3247549;0
08;03;01;08;01;;Recuperaciones y Reembolsos por Licencias Médicas;2896255;0
08;03;01;08;02;;Multas y Sanciones Pecuniarias;190039;0
08;03;01;08;99;;Otros;161255;0
08;03;01;09;;;APORTE FISCAL;181209425;0
08;03;01;09;01;;Libre;181209425;0
08;03;01;10;;;VENTA DE ACTIVOS NO FINANCIEROS;40364;0
08;03;01;10;03;;Vehículos;35994;0
08;03;01;10;04;;Mobiliario y Otros;4370;0
08;03;01;21;;;GASTOS EN PERSONAL;159267998;0
08;03;01;22;;;BIENES Y SERVICIOS DE CONSUMO;18613904;0
08;03;01;25;;;INTEGROS AL FISCO;10;0
08;03;01;25;01;;Impuestos;10;0
08;03;01;29;;;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;5427030;0
08;03;01;29;06;;Equipos Informáticos;1097835;0
08;03;01;29;07;;Programas Informáticos;4329195;0
08;03;01;31;;;INICIATIVAS DE INVERSIÓN;2030080;0
08;03;01;31;02;;Proyectos;2030080;0
