Partida;Capítulo;Programa;Subtítulo;Item;Asignación;Denominación;Monto Pesos;Monto Dólar
06;02;02;05;;;TRANSFERENCIAS CORRIENTES;11368831;0
06;02;02;05;02;;Del Gobierno Central;11368831;0
06;02;02;05;02;001;Subsecretaría de Agricultura;9910951;0
06;02;02;05;02;005;Comité de Inversiones Extranjeras;622035;0
06;02;02;05;02;016;Subsecretaría de Minería - FIE;835845;0
06;02;02;08;;;OTROS INGRESOS CORRIENTES;171730;826
06;02;02;08;99;;Otros;171730;826
06;02;02;09;;;APORTE FISCAL;11882138;13326
06;02;02;09;01;;Libre;11882138;13326
06;02;02;11;;;VENTA DE ACTIVOS FINANCIEROS;-5616800;8024
06;02;02;11;03;;Operaciones de Cambio;-5616800;8024
06;02;02;21;;;GASTOS EN PERSONAL;5384979;10233
06;02;02;22;;;BIENES Y SERVICIOS DE CONSUMO;2098365;11785
06;02;02;24;;;TRANSFERENCIAS CORRIENTES;10232388;0
06;02;02;24;01;;Al Sector Privado;10232388;0
06;02;02;24;01;003;Fundación Imagen de Chile;3880040;0
06;02;02;24;01;607;Proyectos y Actividades de Promoción;6352348;0
06;02;02;29;;;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;90167;158
06;02;02;29;03;;Vehículos;51500;0
06;02;02;29;04;;Mobiliario y Otros;20394;27
06;02;02;29;05;;Máquinas y Equipos;4028;28
06;02;02;29;06;;Equipos Informáticos;4584;83
06;02;02;29;07;;Programas Informáticos;9661;20
