Partida;Capítulo;Programa;Subtítulo;Item;Asignación;Denominación;Monto Pesos;Monto Dólar
05;70;01;06;;;RENTAS DE LA PROPIEDAD;1167;0
05;70;01;08;;;OTROS INGRESOS CORRIENTES;20020;0
05;70;01;08;01;;Recuperaciones y Reembolsos por Licencias Médicas;20000;0
05;70;01;08;02;;Multas y Sanciones Pecuniarias;10;0
05;70;01;08;99;;Otros;10;0
05;70;01;09;;;APORTE FISCAL;4262046;0
05;70;01;09;01;;Libre;4262046;0
05;70;01;15;;;SALDO INICIAL DE CAJA;1000;0
05;70;01;21;;;GASTOS EN PERSONAL;3219455;0
05;70;01;22;;;BIENES Y SERVICIOS DE CONSUMO;437767;0
05;70;01;23;;;PRESTACIONES DE SEGURIDAD SOCIAL;10;0
05;70;01;23;03;;Prestaciones Sociales del Empleador;10;0
05;70;01;24;;;TRANSFERENCIAS CORRIENTES;461370;0
05;70;01;24;01;;Al Sector Privado;461370;0
05;70;01;24;01;050;Pagos Art. 39 Ley N°19.175;461370;0
05;70;01;29;;;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;164631;0
05;70;01;29;03;;Vehículos;36735;0
05;70;01;29;06;;Equipos Informáticos;14575;0
05;70;01;29;07;;Programas Informáticos;113321;0
05;70;01;34;;;SERVICIO DE LA DEUDA;1000;0
05;70;01;34;07;;Deuda Flotante;1000;0
