Partida;Capítulo;Programa;Subtítulo;Item;Asignación;Denominación;Monto Pesos;Monto Dólar
06;03;01;08;;;OTROS INGRESOS CORRIENTES;18929;0
06;03;01;08;01;;Recuperaciones y Reembolsos por Licencias Médicas;18929;0
06;03;01;09;;;APORTE FISCAL;11209918;0
06;03;01;09;01;;Libre;11209918;0
06;03;01;21;;;GASTOS EN PERSONAL;2246646;0
06;03;01;22;;;BIENES Y SERVICIOS DE CONSUMO;441671;0
06;03;01;24;;;TRANSFERENCIAS CORRIENTES;8470616;0
06;03;01;24;03;;A Otras Entidades Públicas;8470616;0
06;03;01;24;03;045;Programas Especiales de Fronteras y Límites;8470616;0
06;03;01;29;;;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;69914;0
06;03;01;29;04;;Mobiliario y Otros;4629;0
06;03;01;29;05;;Máquinas y Equipos;7958;0
06;03;01;29;06;;Equipos Informáticos;21699;0
06;03;01;29;07;;Programas Informáticos;35628;0
