Partida;Capítulo;Programa;Subtítulo;Item;Asignación;Denominación;Monto Pesos;Monto Dólar
07;24;01;09;;;APORTE FISCAL;9298411;0
07;24;01;09;01;;Libre;9298411;0
07;24;01;21;;;GASTOS EN PERSONAL;1109008;0
07;24;01;22;;;BIENES Y SERVICIOS DE CONSUMO;908868;0
07;24;01;24;;;TRANSFERENCIAS CORRIENTES;5039069;0
07;24;01;24;02;;Al Gobierno Central;3244809;0
07;24;01;24;02;001;Servicio Nacional de Turismo;3047049;0
07;24;01;24;02;009;Corporación de Fomento de la Producción;190550;0
07;24;01;24;02;013;Instituto Nacional de Estadísticas;7210;0
07;24;01;24;03;;A Otras Entidades Públicas;1794260;0
07;24;01;24;03;002;Desarrollo Turístico Sustentable;1794260;0
07;24;01;33;;;TRANSFERENCIAS DE CAPITAL;2241466;0
07;24;01;33;01;;Al Sector Privado;982728;0
07;24;01;33;01;001;Programa de Naciones Unidas para el Desarrollo;622228;0
07;24;01;33;01;002;Fundación Altiplano;206000;0
07;24;01;33;01;003;Corporación Regional de Desarrollo Productivo de la Araucanía;154500;0
07;24;01;33;02;;Al Gobierno Central;1258738;0
07;24;01;33;02;001;Corporación Nacional Forestal;1258738;0
