Partida;Capítulo;Programa;Subtítulo;Item;Asignación;Denominación;Monto Pesos;Monto Dólar
07;01;07;09;;;APORTE FISCAL;147896698;0
07;01;07;09;01;;Libre;147896698;0
07;01;07;21;;;GASTOS EN PERSONAL;522282;0
07;01;07;22;;;BIENES Y SERVICIOS DE CONSUMO;398788;0
07;01;07;24;;;TRANSFERENCIAS CORRIENTES;146903528;0
07;01;07;24;01;;Al Sector Privado;1026374;0
07;01;07;24;01;003;Instituto Nacional de Normalización;1026374;0
07;01;07;24;02;;Al Gobierno Central;145863654;0
07;01;07;24;02;021;Innovación de Interés Público - Comité Innova Chile;954890;0
07;01;07;24;02;023;Innovación Empresarial - Comité Innova Chile;27217404;0
07;01;07;24;02;024;Innovación Empresarial - CORFO;24465360;0
07;01;07;24;02;025;Sensibilización del país sobre Innovación - CONICYT;666687;0
07;01;07;24;02;026;Fomento de la Ciencia y la Tecnología - Comité Innova Chile;4676246;0
07;01;07;24;02;027;Fomento de la Ciencia y la Tecnología - CONICYT;40053750;0
07;01;07;24;02;028;Fomento de la Ciencia y la Tecnología - Subsecretaría de Agricultura;2682275;0
07;01;07;24;02;031;Formación de Capital Humano - CONICYT;4957318;0
07;01;07;24;02;043;Encuesta de Innovación - Instituto Nacional de Estadísticas;424875;0
07;01;07;24;02;045;Programa Iniciativa Científica Millenium;5491103;0
07;01;07;24;02;047;Fondo Impulso I+D - CONICYT;1069140;0
07;01;07;24;02;049;Innovación de Interés Público - CORFO;5427542;0
07;01;07;24;02;050;Fomento de la Ciencia y la Tecnología - CORFO;8757732;0
07;01;07;24;02;051;Programas Tecnológicos - CORFO;7567410;0
07;01;07;24;02;052;Consorcios Tecnológicos - Comité Innova Chile;1709309;0
07;01;07;24;02;053;Centros de Excelencia - CORFO;3420722;0
07;01;07;24;02;054;Centros de I + D Corporativos - CORFO;3363040;0
07;01;07;24;02;055;Consorcios Tecnológicos - CORFO;2958851;0
07;01;07;24;07;;A Organismos Internacionales;13500;0
07;01;07;24;07;003;Organismos Internacionales;13500;0
07;01;07;29;;;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;72100;0
07;01;07;29;07;;Programas Informáticos;72100;0
